"","document","topic","gamma"
"4251","revelskojeslovo19170203.1.1",2,0.000326564381346933
"4252","revelskojeslovo19170204.1.1",2,0.0518741068847267
"4253","revelskojeslovo19170208.1.1",2,0.000443966856816398
"4254","revelskojeslovo19170214.1.1",2,0.000735507811892419
"4255","revelskojeslovo19170217.1.1",2,0.000655432522284016
"4256","revelskojeslovo19170419.1.2",2,0.562350915654729
"4257","revelskieizvestija19170417.1.2",2,0.178761621106026
"4258","revelskieizvestija19170524.1.1",2,0.169347692704166
"4259","revelskojeslovo19170303.1.2",2,0.259236718042679
"4260","tooljasojavnoukteat19170728.1.4",2,0.000526469077493892
"4261","tooljasojavnoukteat19170921.1.4",2,0.00055054128772962
"4262","revelskieizvestija19170314.1.2",2,0.00042069848535096
"4263","svobodnojeslovosoldata19170902.1.3",2,0.000469959819684618
"4264","utropravda19171117.1.1",2,0.000403093327434323
"4265","svobodnojeslovosoldata19170802.1.3",2,0.0532934919967668
"4266","revelskojeslovo19170311.1.1",2,0.304015169738518
"4267","revelskojeslovo19170602.1.2",2,0.995686174315
"4268","tooljasojavnoukteat19170614.1.2",2,0.381272881837504
"4269","tooljasojavnoukteat19170615.1.2",2,0.996892348990452
"4270","tooljasojavnoukteat19170713.1.2",2,0.762221507852182
"4271","tooljasojavnoukteat19170422.1.2",2,0.00080969958512743
"4272","revelskieizvestija19170512.1.3",2,0.000538236159844269
"4273","revelskojeslovo19170508.1.3",2,0.000713709055327189
"4274","tooljasojavnoukteat19170527.1.2",2,0.000369111327506525
"4275","ekmteataja19170817.1.2",2,0.000494064865403856
"4276","ekmteataja19170112.1.10",2,0.000576920324932717
"4277","ekmteataja19170112.1.19",2,0.000435929918495266
"4278","revelskojeslovo19170114.1.1",2,0.000215508749140491
"4279","revelskojeslovo19170727.1.2",2,0.212112267271911
"4280","utropravda19171107.1.2",2,0.000900538217543493
"4281","utropravda19171121.1.3",2,0.203139506482282
"4282","tooljasojavnoukteat19171219.1.4",2,0.669589929928605
"4283","ekmteataja19170914.1.3",2,0.000479313963070362
"4284","ekmteataja19171012.1.3",2,0.000629723104351626
"4285","tooljasojavnoukteat19170318.1.2",2,0.000320053996531027
"4286","revelskieizvestija19170415.1.1",2,0.31325205246542
"4287","svobodnojeslovosoldata19170810.1.2",2,0.612168665131154
"4288","tooljasojavnoukteat19170825.1.1",2,0.000556907280476982
"4289","ekmteataja19170817.1.4",2,0.000538236158497882
"4290","tooljasojavnoukteat19170315.1.1",2,0.000629723104628841
"4291","tooljasojavnoukteat19170830.1.2",2,0.000276030475027785
"4292","ekmteataja19170302.1.4",2,0.000268340814413227
"4293","revelskojeslovo19170819.1.1",2,0.00105893858841493
"4294","utropravda19170811.1.4",2,0.000435929920454977
"4295","utropravda19170825.1.4",2,0.000515205486372082
"4296","revelskieizvestija19170329.1.1",2,0.849518978350011
"4297","revelskojeslovo19171026.1.4",2,0.000673771009899584
"4298","tooljasojavnoukteat19171115.1.1",2,0.00196728157546722
"4299","tooljasojavnoukteat19171116.1.3",2,0.260262914937527
"4300","revelskojeslovo19170501.1.1",2,0.000417055492242714
"4301","revelskieizvestija19170411.1.2",2,0.598321840833589
"4302","svobodnojeslovosoldata19170422.1.4",2,0.000646632594556345
"4303","svobodnojeslovosoldata19170502.1.2",2,0.276202337786629
"4304","svobodnojeslovosoldata19170721.1.3",2,0.000646632596693751
"4305","tooljasojavnoukteat19170527.1.3",2,0.000340413437336485
"4306","revelskojeslovo19171111.1.3",2,0.0006931652356424
"4307","revelskojeslovo19170410.1.2",2,0.715108375466743
"4308","tooljasojavnoukteat19170506.1.1",2,0.23517773944028
"4309","utropravda19170808.1.2",2,0.0704400641573833
"4310","tooljasojavnoukteat19170611.1.3",2,0.536406089033186
"4311","revelskojeslovo19170321.1.2",2,0.400285491682312
"4312","utropravda19170613.1.2",2,0.812801007613771
"4313","nasheslovo19171215.1.3",2,0.0928547823073928
"4314","revelskojeslovo19170720.1.4",2,0.000605954474608083
"4315","tooljasojavnoukteat19170802.1.4",2,0.000605954473786403
"4316","tooljasojavnoukteat19170420.1.4",2,0.882569521727768
"4317","revelskieizvestija19170619.1.1",2,0.765625615666263
"4318","tooljasojavnoukteat19171206.1.1",2,0.000494064866904886
"4319","tooljasojavnoukteat19170802.1.2",2,0.270035758008928
"4320","tooljasojavnoukteat19171202.1.3",2,0.00189007763876486
"4321","revelskojeslovo19170531.1.4",2,0.000935523055097643
"4322","revelskojeslovo19170603.1.4",2,0.000598425370278984
"4323","revelskojeslovo19170630.1.3",2,0.000621595727268133
"4324","revelskojeslovo19170731.1.4",2,0.000532287589215906
"4325","revelskojeslovo19170814.1.4",2,0.000520776383778511
"4326","revelskojeslovo19171121.1.4",2,0.000758680116819904
"4327","revelskieizvestija19170218.1.4",2,0.00148275366316636
"4328","revelskieizvestija19170613.1.3",2,0.000646632596861133
"4329","tooljasojavnoukteat19170811.1.4",2,0.000465418340739961
"4330","tooljasojavnoukteat19170721.1.3",2,0.000294603420255064
"4331","revelskieizvestija19170102.1.2",2,0.000809699589577146
"4332","utropravda19170620.1.4",2,0.0003635390650096
"4333","utropravda19170706.1.1",2,0.407597322804504
"4334","revelskojeslovo19170518.1.3",2,0.000621595723752382
"4335","nasheslovo19171220.1.1",2,0.000570091385236865
"4336","revelskieizvestija19170410.1.1",2,0.0903185386296063
"4337","revelskieizvestija19170427.1.1",2,0.819761413071049
"4338","revelskojeslovo19170726.1.2",2,0.674234718697996
"4339","revelskojeslovo19171104.1.2",2,0.329389058658209
"4340","tooljasojavnoukteat19170622.1.1",2,0.00055690727859911
"4341","utropravda19170602.1.2",2,0.400983150038792
"4342","revelskieizvestija19170515.1.1",2,0.682137115186359
"4343","revelskojeslovo19170822.1.1",2,0.00118973108779369
"4344","svobodnojeslovosoldata19170722.1.3",2,0.000515205487249436
"4345","tooljasojavnoukteat19170715.1.4",2,0.000413475051918279
"4346","tooljasojavnoukteat19170516.1.1",2,0.542246535808596
"4347","utropravda19170915.1.1",2,0.00075868012027472
"4348","svobodnojeslovosoldata19170511.1.4",2,0.195848741666707
"4349","tooljasojavnoukteat19170506.1.4",2,0.000396457044025283
"4350","revelskojeslovo19170927.1.1",2,0.000852706474595289
"4351","tooljasojavnoukteat19170711.1.1",2,0.000900538220048377
"4352","tooljasojavnoukteat19171107.1.3",2,0.135737842586518
"4353","ekmteataja19171109.1.4",2,0.00058391486114987
"4354","revelskieizvestija19170221.1.2",2,0.0577901236308604
"4355","nasheslovo19171205.1.4",2,0.369365952305271
"4356","tooljasojavnoukteat19170429.1.4",2,0.000380784526961821
"4357","revelskieizvestija19170208.1.2",2,0.154994879449922
"4358","tooljasojavnoukteat19170831.1.2",2,0.0563469894031231
"4359","revelskojeslovo19170128.1.3",2,0.000305827717672657
"4360","revelskieizvestija19170127.1.3",2,0.000646632595047756
"4361","revelskojeslovo19170323.1.4",2,0.000868075635820884
"4362","revelskojeslovo19170518.1.4",2,0.000852706466128355
"4363","revelskojeslovo19170112.1.2",2,0.0802237516037442
"4364","revelskojeslovo19170304.1.4",2,0.000363539062468088
"4365","revelskojeslovo19170110.1.2",2,0.000303897980511107
"4366","revelskojeslovo19170213.1.2",2,0.000673771006944098
"4367","ekmteataja19170209.1.4",2,0.000499185687638234
"4368","tooljasojavnoukteat19170831.1.1",2,0.000403093331797826
"4369","svobodnojeslovosoldata19170620.1.2",2,0.763013232348769
"4370","revelskojeslovo19170606.1.3",2,0.000439911686953752
"4371","tooljasojavnoukteat19171006.1.3",2,0.00101433444094868
"4372","ekmteataja19170824.1.1",2,0.000383819110237677
"4373","nasheslovo19171218.1.4",2,0.787750494139423
"4374","revelskieizvestija19170527.1.1",2,0.861152946074533
"4375","revelskojeslovo19170421.1.2",2,0.582986326301129
"4376","revelskojeslovo19170721.1.2",2,0.960588138741307
"4377","revelskojeslovo19170808.1.2",2,0.490672449040393
"4378","revelskojeslovo19170621.1.3",2,0.0808658897036829
"4379","revelskojeslovo19170517.1.2",2,0.000837872058593918
"4380","revelskieizvestija19170526.1.2",2,0.291476462491655
"4381","tooljasojavnoukteat19170408.1.2",2,0.000515205488739412
"4382","tooljasojavnoukteat19170920.1.2",2,0.000345294556795574
"4383","tooljasojavnoukteat19171204.1.2",2,0.0866560251958366
"4384","tooljasojavnoukteat19170503.1.1",2,0.000796312053027099
"4385","utropravda19170919.1.1",2,0.000664475266721656
"4386","revelskojeslovo19170526.1.2",2,0.000621595719612015
"4387","tooljasojavnoukteat19170513.1.4",2,0.000305827719054064
"4388","revelskieizvestija19170524.1.3",2,0.000783360024318248
"4389","ekmteataja19170803.1.3",2,0.000305827715979668
"4390","revelskojeslovo19170309.1.2",2,0.446634323902848
"4391","revelskojeslovo19170311.1.2",2,0.284871272614921
"4392","revelskojeslovo19170408.1.2",2,0.240541633658489
"4393","revelskojeslovo19170616.1.3",2,0.0883084172410869
"4394","revelskojeslovo19170302.1.3",2,0.000474590807320677
"4395","revelskojeslovo19170303.1.1",2,0.0888315561031402
"4396","revelskojeslovo19170311.1.3",2,0.0685973466027238
"4397","revelskojeslovo19170320.1.3",2,0.000591081073522249
"4398","revelskojeslovo19170710.1.3",2,0.000954055011526802
"4399","revelskojeslovo19170829.1.3",2,0.12757946832428
"4400","revelskojeslovo19171004.1.3",2,0.000783360018036383
"4401","revelskojeslovo19170718.1.4",2,0.000809699579334179
"4402","tooljasojavnoukteat19171003.1.4",2,0.00044396685565664
"4403","ekmteataja19170126.1.2",2,0.000335668386589793
"4404","revelskojeslovo19170711.1.2",2,0.32761793094584
"4405","revelskojeslovo19170513.1.2",2,0.158046129186294
"4406","utropravda19170808.1.1",2,0.496063947027221
"4407","revelskojeslovo19170309.1.3",2,0.000399747645446185
"4408","ekmteataja19170511.1.1",2,0.000809699579255441
"4409","revelskojeslovo19170606.1.1",2,0.000713709055138702
"4410","tooljasojavnoukteat19170525.1.4",2,0.000448097486573144
"4411","tooljasojavnoukteat19170627.1.2",2,0.000489048044572495
"4412","utropravda19171221.1.3",2,0.305526581345092
"4413","tooljasojavnoukteat19170621.1.2",2,0.749285996316368
"4414","revelskojeslovo19170329.1.2",2,0.339338323763106
"4415","revelskojeslovo19170201.1.4",2,0.000406495487201911
"4416","revelskojeslovo19170203.1.4",2,0.000396457041830939
"4417","utropravda19171123.1.2",2,0.00031176682570701
"4418","revelskojeslovo19170518.1.2",2,0.652789567306566
"4419","revelskojeslovo19170405.1.3",2,0.386292952675719
"4420","tooljasojavnoukteat19170423.1.2",2,0.000504413766975257
"4421","revelskojeslovo19170909.1.2",2,0.0004890480480106
"4422","revelskojeslovo19170815.1.1",2,0.145446964842016
"4423","revelskieizvestija19170512.1.2",2,0.475669523595329
"4424","revelskojeslovo19170415.1.2",2,0.997724398828214
"4425","revelskojeslovo19170626.1.2",2,0.772927621800898
"4426","revelskojeslovo19170530.1.2",2,0.350492243538892
"4427","ekmteataja19170112.1.8",2,0.00060595447375569
"4428","utropravda19171101.1.1",2,0.000935523061181105
"4429","nasheslovo19171129.1.4",2,0.943740681356528
"4430","svobodnojeslovosoldata19170514.1.5",2,0.000868075638757467
"4431","revelskojeslovo19170727.1.3",2,0.000935523058916787
"4432","utropravda19171221.1.4",2,0.000520776383963205
"4433","svobodnojeslovosoldata19170723.1.4",2,0.146786004051319
"4434","tooljasojavnoukteat19170722.1.1",2,0.0381571799475292
"4435","tooljasojavnoukteat19171108.1.2",2,0.674664176780601
"4436","svobodnojeslovosoldata19170722.1.2",2,0.00101433444448769
"4437","tooljasojavnoukteat19170609.1.1",2,0.13633163016143
"4438","revelskojeslovo19170901.1.1",2,0.000499185686551262
"4439","tooljasojavnoukteat19170823.1.2",2,0.1575810447038
"4440","tooljasojavnoukteat19170601.1.3",2,0.000852706477992837
"4441","revelskojeslovo19170914.1.3",2,0.000363539065807129
"4442","revelskojeslovo19171118.1.1",2,0.00110764598910169
"4443","svobodnojeslovosoldata19170506.1.4",2,0.000556907275523021
"4444","ekmteataja19170921.1.6",2,0.00139675112638889
"4445","tooljasojavnoukteat19171218.1.2",2,0.629913243545782
"4446","utropravda19170818.1.1",2,0.146274576168503
"4447","nasheslovo19171221.1.2",2,0.37250533854047
"4448","revelskojeslovo19170505.1.2",2,0.000484132085285966
"4449","tooljasojavnoukteat19171216.1.1",2,0.000621595718203467
"4450","utropravda19171112.1.3",2,0.000954055014039088
"4451","revelskojeslovo19170821.1.3",2,0.000363539065842561
"4452","revelskojeslovo19170706.1.2",2,0.577434596263776
"4453","revelskojeslovo19170120.1.1",2,0.000494064868028791
"4454","utropravda19170808.1.3",2,0.926664247057955
"4455","revelskieizvestija19170225.1.2",2,0.000371962014123476
"4456","revelskojeslovo19170408.1.1",2,0.00110764599029521
"4457","nasheslovo19171130.1.1",2,0.000520776387032362
"4458","utropravda19171117.1.2",2,0.000465418343190613
"4459","utropravda19171207.1.1",2,0.000724444488212401
"4460","revelskojeslovo19171023.1.2",2,0.480213878347426
"4461","tooljasojavnoukteat19170725.1.2",2,0.722230456931921
"4462","revelskieizvestija19170202.1.1",2,0.623909535836853
"4463","ekmteataja19170824.1.2",2,0.000317941174336688
"4464","revelskojeslovo19170116.1.3",2,0.000294603420358353
"4465","revelskieizvestija19170608.1.2",2,0.546248458937596
"4466","utropravda19170822.1.3",2,0.000403093329821844
"4467","nasheslovo19171204.1.4",2,0.467029899542134
"4468","revelskojeslovo19170804.1.2",2,0.418783017289034
"4469","nasheslovo19171213.1.3",2,0.286869564475892
"4470","nasheslovo19171221.1.1",2,0.000570091385191007
"4471","svobodnojeslovosoldata19171215.1.3",2,0.000621595725084413
"4472","tooljasojavnoukteat19171031.1.2",2,0.571925344681507
"4473","tooljasojavnoukteat19171219.1.2",2,0.218218524979677
"4474","utropravda19171209.1.1",2,0.000591081077971633
"4475","utropravda19171118.1.3",2,0.136171831662283
"4476","revelskieizvestija19170316.1.2",2,0.328001718200086
"4477","revelskojeslovo19170209.1.2",2,0.000532287593651596
"4478","revelskojeslovo19170825.1.2",2,0.000837872057326604
"4479","revelskojeslovo19171003.1.2",2,0.000683330538009749
"4480","tooljasojavnoukteat19170606.1.1",2,0.0899486501363115
"4481","tooljasojavnoukteat19170511.1.4",2,0.120930019860852
"4482","ekmteataja19170302.1.5",2,0.00175252552055831
"4483","ekmteataja19170615.1.4",2,0.00419472464732686
"4484","revelskojeslovo19170524.1.3",2,0.336934643463733
"4485","ekmteataja19170615.1.2",2,0.000474590803128723
"4486","tooljasojavnoukteat19171204.1.4",2,0.24201039899751
"4487","revelskieizvestija19170429.1.1",2,0.0963254536136462
"4488","revelskieizvestija19170324.1.2",2,0.000664475260298791
"4489","revelskieizvestija19170527.1.2",2,0.106168705782667
"4490","tooljasojavnoukteat19171027.1.2",2,0.00103615670871133
"4491","tooljasojavnoukteat19170604.1.4",2,0.000646632596593205
"4492","tooljasojavnoukteat19170629.1.1",2,0.000954055020305593
"4493","nasheslovo19171212.1.4",2,0.000417055494884966
"4494","tooljasojavnoukteat19170809.1.3",2,0.340144431802658
"4495","tooljasojavnoukteat19170513.1.2",2,0.198861109307609
"4496","revelskojeslovo19170807.1.3",2,0.000884009004948109
"4497","revelskojeslovo19170327.1.3",2,0.000322195091642522
"4498","tooljasojavnoukteat19171209.1.2",2,0.00101433444477872
"4499","revelskojeslovo19170823.1.4",2,0.00099341239556697
"4500","revelskojeslovo19170202.1.1",2,0.000272902322909865
"4501","tooljasojavnoukteat19170926.1.2",2,0.0816837268861469
"4502","tooljasojavnoukteat19170826.1.2",2,0.126473288664554
"4503","tooljasojavnoukteat19170912.1.3",2,0.00055690727866425
"4504","nasheslovo19171214.1.4",2,0.642619184998859
"4505","utropravda19171230.1.4",2,0.000638065840656986
"4506","tooljasojavnoukteat19171128.1.2",2,0.223117850021231
"4507","revelskojeslovo19170318.1.2",2,0.702832637605623
"4508","svobodnojeslovosoldata19171208.1.4",2,0.000703287154183844
"4509","tooljasojavnoukteat19170901.1.2",2,0.0865342397566571
"4510","svobodnojeslovosoldata19170509.1.2",2,0.375967435246492
"4511","utropravda19170811.1.3",2,0.219909174992414
"4512","nasheslovo19171205.1.1",2,0.00139675113490181
"4513","revelskieizvestija19170116.1.2",2,0.150136106659304
"4514","nasheslovo19171207.1.4",2,0.539836860139956
"4515","revelskojeslovo19170904.1.3",2,0.408234614166277
"4516","revelskojeslovo19170531.1.3",2,0.000713709056020137
"4517","utropravda19171221.1.1",2,0.000783360018627402
"4518","revelskojeslovo19170407.1.4",2,0.00152985268671602
"4519","revelskojeslovo19170826.1.4",2,0.00058391486130318
"4520","revelskojeslovo19171021.1.4",2,0.000598425370075885
"4521","revelskojeslovo19171111.1.4",2,0.000852706470873542
"4522","revelskojeslovo19170825.1.4",2,0.00189007764789634
"4523","revelskojeslovo19171115.1.4",2,0.00101433443849295
"4524","revelskojeslovo19171117.1.4",2,0.000954055015023926
"4525","tooljasojavnoukteat19171211.1.2",2,0.431127501145962
"4526","utropravda19171111.1.3",2,0.00044396686046599
"4527","svobodnojeslovosoldata19170620.1.1",2,0.000629723105970102
"4528","svobodnojeslovosoldata19170706.1.2",2,0.00135738564098056
"4529","utropravda19170801.1.3",2,0.000363539063005101
"4530","utropravda19170818.1.2",2,0.345443606329378
"4531","revelskojeslovo19170809.1.2",2,0.437484564206636
"4532","svobodnojeslovosoldata19170714.1.1",2,0.573143476054393
"4533","revelskojeslovo19170410.1.3",2,0.000538236165529753
"4534","revelskieizvestija19170315.1.4",2,0.00169099373161116
"4535","revelskojeslovo19170316.1.4",2,0.00080969958231139
"4536","revelskieizvestija19170330.1.2",2,0.62290850580851
"4537","tooljasojavnoukteat19170406.1.2",2,0.000439911685584723
"4538","tooljasojavnoukteat19170618.1.1",2,0.117933978631247
"4539","utropravda19171027.1.2",2,0.000465418342619355
"4540","nasheslovo19171221.1.3",2,0.61672503123846
"4541","tooljasojavnoukteat19170714.1.4",2,0.000526469072782882
"4542","tooljasojavnoukteat19170910.1.4",2,0.00118973109169281
"4543","tooljasojavnoukteat19171010.1.4",2,0.000638065840397078
"4544","revelskojeslovo19170112.1.1",2,0.000215508749486622
"4545","svobodnojeslovosoldata19170803.1.4",2,0.000291042860323782
"4546","ekmteataja19170302.1.3",2,0.00110764599595628
"4547","tooljasojavnoukteat19170705.1.1",2,0.00110764599463995
"4548","revelskojeslovo19170428.1.3",2,0.000550541284281801
"4549","revelskieizvestija19170614.1.1",2,0.000570091387190065
"4550","tooljasojavnoukteat19170504.1.2",2,0.20529020027897
"4551","revelskojeslovo19170811.1.2",2,0.00085270646964538
"4552","tooljasojavnoukteat19170530.1.2",2,0.360141170779623
"4553","tooljasojavnoukteat19171022.1.2",2,0.201434280344308
"4554","revelskieizvestija19170118.1.1",2,0.502659192234413
"4555","revelskieizvestija19170530.1.2",2,0.212283567473814
"4556","tooljasojavnoukteat19170415.1.4",2,0.37174825188614
"4557","ekmteataja19170817.1.1",2,0.000613675447478854
"4558","revelskojeslovo19171024.1.4",2,0.000550541285180173
"4559","revelskojeslovo19171107.1.4",2,0.000900538212350844
"4560","ekmteataja19170216.1.1",2,0.000509752515569279
"4561","revelskojeslovo19170811.1.1",2,0.00082354495107312
"4562","revelskojeslovo19170912.1.3",2,0.000452305702098991
"4563","revelskojeslovo19170915.1.3",2,0.198855288002342
"4564","tooljasojavnoukteat19170526.1.3",2,0.459192074444822
"4565","revelskojeslovo19170315.1.3",2,0.000271364689030005
"4566","revelskieizvestija19170313.1.2",2,0.000638065840323705
"4567","revelskojeslovo19170317.1.3",2,0.000544319190730305
"4568","revelskieizvestija19170208.1.4",2,0.000852706467143119
"4569","revelskojeslovo19170204.1.3",2,0.000417055493141278
"4570","revelskojeslovo19170805.1.3",2,0.000576920325951882
"4571","revelskojeslovo19170914.1.1",2,0.000613675448256953
"4572","revelskojeslovo19170925.1.3",2,0.000465418339513962
"4573","tooljasojavnoukteat19170517.1.2",2,0.366421469905577
"4574","tooljasojavnoukteat19170519.1.3",2,0.000683330538845097
"4575","tooljasojavnoukteat19170607.1.4",2,0.000544319187537829
"4576","tooljasojavnoukteat19170806.1.3",2,0.000935523060523066
"4577","tooljasojavnoukteat19171107.1.1",2,0.00091769733331538
"4578","utropravda19170724.1.3",2,0.143636194301016
"4579","utropravda19170908.1.4",2,0.000638065838570465
"4580","utropravda19171214.1.3",2,0.000509752521817378
"4581","utropravda19171214.1.4",2,0.00148275367311326
"4582","revelskojeslovo19170119.1.1",2,0.000229911552652196
"4583","svobodnojeslovosoldata19170415.1.4",2,0.000484132080212588
"4584","utropravda19170609.1.1",2,0.000823544951885667
"4585","utropravda19170616.1.1",2,0.291802874458874
"4586","tooljasojavnoukteat19171026.1.3",2,0.10648113026272
"4587","utropravda19171024.1.4",2,0.00105893858532781
"4588","nasheslovo19171124.1.1",2,0.200460769185579
"4589","utropravda19171123.1.3",2,0.289664698402111
"4590","utropravda19170609.1.2",2,0.223873328595164
"4591","revelskojeslovo19170506.1.3",2,0.00108274479199327
"4592","svobodnojeslovosoldata19170714.1.4",2,0.00082354495038503
"4593","tooljasojavnoukteat19170416.1.2",2,0.340131358989405
"4594","utropravda19170620.1.3",2,0.403121500618906
"4595","tooljasojavnoukteat19170914.1.4",2,0.000544319186295891
"4596","tooljasojavnoukteat19170711.1.2",2,0.00053823615967354
"4597","tooljasojavnoukteat19171208.1.3",2,0.105416484193685
"4598","tooljasojavnoukteat19170804.1.2",2,0.876825783356902
"4599","svobodnojeslovosoldata19171216.1.3",2,0.0568454334692253
"4600","utropravda19171207.1.3",2,0.000724444489430635
"4601","nasheslovo19171216.1.1",2,0.000693165231937547
"4602","ekmteataja19170420.1.4",2,0.000973336004342712
"4603","svobodnojeslovosoldata19170514.1.1",2,0.00148275367697223
"4604","revelskieizvestija19170209.1.1",2,0.732889789125198
"4605","revelskojeslovo19170828.1.4",2,0.00128495624641073
"4606","revelskojeslovo19170811.1.4",2,0.000526469071161795
"4607","utropravda19170613.1.3",2,0.000638065844192707
"4608","svobodnojeslovosoldata19170421.1.2",2,0.356583843037058
"4609","svobodnojeslovosoldata19170902.1.4",2,0.289808424926624
"4610","utropravda19170623.1.4",2,0.000621595721342113
"4611","revelskojeslovo19170707.1.2",2,0.000735507814606835
"4612","revelskieizvestija19170104.1.3",2,0.000664475263367928
"4613","tooljasojavnoukteat19170706.1.1",2,0.000713709057386819
"4614","tooljasojavnoukteat19170809.1.4",2,0.00143846806605035
"4615","tooljasojavnoukteat19170621.1.1",2,0.82857877889409
"4616","revelskojeslovo19170121.1.3",2,0.167623700988202
"4617","nasheslovo19171205.1.3",2,0.00105893858926238
"4618","nasheslovo19171220.1.3",2,0.318978270108715
"4619","revelskojeslovo19170227.1.4",2,0.000884009001669112
"4620","tooljasojavnoukteat19170722.1.4",2,0.000629723109092587
"4621","tooljasojavnoukteat19171207.1.1",2,0.000646632596061785
"4622","svobodnojeslovosoldata19170420.1.4",2,0.000374857073326682
"4623","svobodnojeslovosoldata19170427.1.5",2,0.269884692609769
"4624","revelskieizvestija19170109.1.2",2,0.000868075638844131
"4625","revelskojeslovo19170704.1.1",2,0.000796312050897525
"4626","tooljasojavnoukteat19170713.1.4",2,0.00072444449529138
"4627","ekmteataja19170720.1.2",2,0.000538236158642787
"4628","revelskieizvestija19170103.1.2",2,0.0541979849470706
"4629","revelskojeslovo19170102.1.1",2,0.000452305701693541
"4630","revelskojeslovo19170103.1.1",2,0.000583914859074148
"4631","revelskojeslovo19170201.1.1",2,0.000380784530256808
"4632","revelskojeslovo19170210.1.1",2,0.000532287592730711
"4633","revelskojeslovo19170315.1.1",2,0.000683330534583309
"4634","revelskojeslovo19170317.1.1",2,0.000307782115864733
"4635","revelskojeslovo19170619.1.1",2,0.000852706471048302
"4636","revelskojeslovo19170707.1.1",2,0.000673771010519225
"4637","revelskojeslovo19170805.1.1",2,0.00047931396639089
"4638","revelskieizvestija19170518.1.2",2,0.38112806973272
"4639","revelskieizvestija19170327.1.4",2,0.000973336007025068
"4640","revelskojeslovo19170225.1.2",2,0.000460963792022102
"4641","revelskojeslovo19170818.1.2",2,0.00056342221842087
"4642","revelskieizvestija19170102.1.1",2,0.00121986489799127
"4643","tooljasojavnoukteat19170630.1.2",2,0.993936060902398
"4644","svobodnojeslovosoldata19170503.1.2",2,0.656122437748903
"4645","revelskojeslovo19170103.1.3",2,0.137479073290419
"4646","tooljasojavnoukteat19170815.1.4",2,0.000494064865691732
"4647","svobodnojeslovosoldata19170723.1.3",2,0.000735507815712895
"4648","ekmteataja19170420.1.3",2,0.000509752518976197
"4649","revelskojeslovo19170519.1.1",2,0.000884009004482377
"4650","revelskojeslovo19170708.1.1",2,0.000570091384100896
"4651","revelskojeslovo19170722.1.4",2,0.000570091380171004
"4652","revelskojeslovo19170111.1.3",2,0.0327088684587902
"4653","revelskojeslovo19170126.1.1",2,0.000265383593074264
"4654","revelskojeslovo19170708.1.4",2,0.000673771007334239
"4655","revelskojeslovo19170110.1.3",2,0.000868075639436033
"4656","tooljasojavnoukteat19171120.1.1",2,0.00247218858947173
"4657","utropravda19171209.1.2",2,0.000993412400971194
"4658","ekmteataja19170316.1.4",2,0.000544319188719127
"4659","revelskojeslovo19170727.1.4",2,0.000613675446219207
"4660","revelskieizvestija19170301.1.1",2,0.536656659468575
"4661","utropravda19171130.1.2",2,0.000366304006173772
"4662","ekmteataja19170309.1.4",2,0.00103615670547618
"4663","revelskieizvestija19170308.1.4",2,0.00189007763756668
"4664","revelskojeslovo19170804.1.1",2,0.0009934123978563
"4665","svobodnojeslovosoldata19170719.1.1",2,0.677978567518254
"4666","revelskojeslovo19170415.1.1",2,0.00108274478717848
"4667","revelskojeslovo19170421.1.1",2,0.000900538212288169
"4668","revelskojeslovo19170406.1.4",2,0.0010827447859569
"4669","revelskojeslovo19170428.1.1",2,0.000900538218521235
"4670","revelskieizvestija19170406.1.2",2,0.000489048047522439
"4671","revelskieizvestija19170429.1.2",2,0.133974612403685
"4672","revelskieizvestija19170323.1.2",2,0.422504773446684
"4673","tooljasojavnoukteat19170520.1.1",2,0.000809699588723117
"4674","tooljasojavnoukteat19170713.1.3",2,0.000231014343869921
"4675","tooljasojavnoukteat19171013.1.1",2,0.510222185321469
"4676","tooljasojavnoukteat19171228.1.2",2,0.000538236164172464
"4677","utropravda19171202.1.2",2,0.00042069848563675
"4678","revelskojeslovo19170210.1.3",2,0.000229911552684003
"4679","revelskojeslovo19170828.1.2",2,0.00073550781697879
"4680","revelskojeslovo19170620.1.1",2,0.000358132540672689
"4681","utropravda19171111.1.4",2,0.000456593706558961
"4682","tooljasojavnoukteat19170812.1.2",2,0.000377797552635116
"4683","tooljasojavnoukteat19171027.1.1",2,0.725451586455168
"4684","tooljasojavnoukteat19170418.1.3",2,0.378873067295889
"4685","nasheslovo19171212.1.2",2,0.862435023783748
"4686","revelskojeslovo19170301.1.2",2,0.24612315938878
"4687","revelskojeslovo19170413.1.3",2,0.317052921459715
"4688","revelskojeslovo19171118.1.3",2,0.350110392166192
"4689","tooljasojavnoukteat19170407.1.3",2,0.991895156060346
"4690","revelskieizvestija19170329.1.4",2,0.00083787204822143
"4691","revelskojeslovo19170329.1.4",2,0.0010143344381222
"4692","revelskojeslovo19170330.1.4",2,0.000664475258081362
"4693","revelskojeslovo19170601.1.2",2,0.000366304007170705
"4694","tooljasojavnoukteat19171020.1.4",2,0.000469959823725419
"4695","utropravda19170616.1.3",2,0.000613675446293143
"4696","svobodnojeslovosoldata19171123.1.4",2,0.000576920330333018
"4697","tooljasojavnoukteat19171207.1.3",2,0.358555308835475
"4698","utropravda19170720.1.2",2,0.00036630400709625
"4699","tooljasojavnoukteat19171113.1.2",2,0.000868075638805769
"4700","revelskojeslovo19170123.1.4",2,0.000900538214176234
